3,1,1621.66,551.32,56.84,123.79,1,-1,-1,-1
3,2,103.78,717.15,48.22,102.74,1,-1,-1,-1
3,3,1373.91,512.43,37.97,97.83,1,-1,-1,-1
3,4,1537.66,558.08,43.58,116.26,1,-1,-1,-1
3,5,498.20,548.64,35.67,91.20,1,-1,-1,-1
3,6,1490.98,513.61,28.20,74.35,1,-1,-1,-1
3,7,1451.26,504.98,28.50,73.10,1,-1,-1,-1
3,8,539.84,549.22,32.81,88.46,1,-1,-1,-1
3,9,259.20,590.80,45.59,144.46,1,-1,-1,-1
3,10,171.71,575.41,52.70,156.34,1,-1,-1,-1
3,11,672.83,522.88,25.35,71.02,1,-1,-1,-1
3,12,1069.09,478.98,19.46,39.98,1,-1,-1,-1
3,13,652.06,525.95,24.90,69.00,1,-1,-1,-1
3,14,-3.69,680.74,46.93,210.46,1,-1,-1,-1
3,15,824.41,507.29,19.45,45.02,1,-1,-1,-1
3,16,639.36,527.30,26.22,67.75,1,-1,-1,-1
3,17,794.31,507.74,18.71,43.79,1,-1,-1,-1
3,18,776.98,510.44,18.00,45.00,1,-1,-1,-1
4,1,1631.54,551.33,57.78,125.59,1,-1,-1,-1
4,2,92.20,719.29,48.75,104.38,1,-1,-1,-1
4,3,1377.82,511.95,38.74,99.93,1,-1,-1,-1
4,4,1544.64,557.51,45.35,120.65,1,-1,-1,-1
4,5,497.73,548.88,36.11,92.36,1,-1,-1,-1
4,6,1496.89,512.09,28.26,74.56,1,-1,-1,-1
4,7,1456.03,501.82,30.54,78.16,1,-1,-1,-1
4,8,539.66,548.96,33.53,90.31,1,-1,-1,-1
4,9,255.95,592.91,45.63,144.65,1,-1,-1,-1
4,10,163.58,577.68,53.91,160.06,1,-1,-1,-1
4,11,675.39,520.39,24.02,67.24,1,-1,-1,-1
4,12,1068.64,478.80,19.37,39.80,1,-1,-1,-1
4,13,651.90,527.27,24.53,68.24,1,-1,-1,-1
4,14,-5.06,694.32,45.24,202.86,1,-1,-1,-1
4,15,826.11,506.54,20.42,47.33,1,-1,-1,-1
4,16,638.55,529.94,26.21,67.85,1,-1,-1,-1
4,17,794.55,507.30,19.76,46.33,1,-1,-1,-1
4,18,777.79,508.31,18.62,46.53,1,-1,-1,-1
5,1,1638.80,560.21,57.59,124.68,1,-1,-1,-1
5,2,75.99,715.27,50.30,108.58,1,-1,-1,-1
5,3,1382.44,515.51,37.89,97.69,1,-1,-1,-1
5,4,1551.57,564.65,45.55,120.61,1,-1,-1,-1
5,5,495.75,545.14,37.06,94.97,1,-1,-1,-1
5,6,1499.77,519.09,28.07,73.93,1,-1,-1,-1
5,7,1458.95,507.35,29.55,75.39,1,-1,-1,-1
5,8,538.59,545.09,33.60,90.18,1,-1,-1,-1
5,9,245.60,584.39,48.23,152.93,1,-1,-1,-1
5,10,154.58,574.57,52.23,154.70,1,-1,-1,-1
5,11,674.59,517.17,24.57,69.04,1,-1,-1,-1
5,13,651.70,526.07,24.68,68.73,1,-1,-1,-1
5,15,828.25,505.54,20.42,47.35,1,-1,-1,-1
5,16,639.55,528.43,25.95,67.17,1,-1,-1,-1
5,17,795.34,506.42,20.06,47.15,1,-1,-1,-1
5,18,778.05,506.80,18.82,47.02,1,-1,-1,-1
5,26,1358.27,495.66,24.23,53.14,1,-1,-1,-1
6,1,1650.03,573.34,57.21,122.89,1,-1,-1,-1
6,2,61.92,726.32,51.03,111.39,1,-1,-1,-1
6,3,1385.98,526.91,36.94,95.50,1,-1,-1,-1
6,4,1560.46,575.77,45.56,119.79,1,-1,-1,-1
6,5,495.59,550.85,37.13,95.15,1,-1,-1,-1
6,6,1504.69,525.80,29.78,78.09,1,-1,-1,-1
6,7,1462.57,512.33,32.24,82.29,1,-1,-1,-1
6,8,535.59,552.24,33.90,90.83,1,-1,-1,-1
6,9,238.11,592.64,48.31,153.58,1,-1,-1,-1
6,10,145.23,584.79,52.55,155.60,1,-1,-1,-1
